Keywords,TweetID,AuthorID,Hashtags,Tweet Created at,Tweet Text,Likes,Reply,Retweets,Polarity
#JenPsaki,1495954215826563077,1088505494975729665,JenPsaki HumanToilet HunterBiden ToTheFace EatMydiarrhea,2022-02-22 02:50:53+00:00,@POTUS @potus had explosive deuces while this photo was taken. #JenPsaki ‘s mouth was used as a #HumanToilet for #HunterBiden ‘a father @PsakisFirecroch #ToTheFace #EatMydiarrhea @WhiteHouse @DonaldJTrumpJr @CNBC https://t.co/2ITIcpncgN,1,0,0,0.0
#Psaki,1494778918229970959,1013927961966280706,JoeBidensAmerica Bidenflation BidenApproval BidenAdministration POTUS WhiteHouse psaki russia,2022-02-18 21:00:40+00:00,"Biden Ends Speech By Saying He Has To Return To DC Because Of ‘Little Thing Going On In Europe’
 https://t.co/O3IUPK9mD3 
via @DailyCaller 

@potus #JoeBidensAmerica #Bidenflation #BidenApproval @WhiteHouse #BidenAdministration #POTUS #WhiteHouse @PressSec @psaki #psaki #russia",0,0,0,-0.1875
#JenPsaki,1494459422633914372,74945157,JenPsaki JenPsaki,2022-02-17 23:51:06+00:00,"RT @CDNnow: White House Press Briefing with #JenPsaki – 2/16/22: by R. Mitchell -  

White House Press Secretary #JenPsaki holds a briefing…",0,0,1,0.0
#Psaki,1494525408963878929,4382742495,UkraineConflict CNN Psaki,2022-02-18 04:13:19+00:00,#UkraineConflict #CNN and Co doesn't report. #Psaki will say it is a fake news https://t.co/oTzTPsjJqJ,1,0,0,-0.5
#JenPsaki,1494584304600559622,1323069825590063104,COVID OBiden,2022-02-18 08:07:20+00:00,"RT @StevenS23337721: #COVID Is Done, But They Have Something Else Up Their Sleeve…Prepare.
The #OBiden regime is not concerned about the No…",0,0,1,0.0
#JenPsaki,1495040500633505794,1420660507,JenPsaki News,2022-02-19 14:20:06+00:00,‘That’s in No Way a Fair Statement’: #JenPsaki Bristles at Fox #News Reporter Who Asks if Biden ‘Waiting for People to Die’ to Act https://t.co/cEsA6bIjp0 https://t.co/U4xBFdJsmB,0,0,0,0.7
#JenPsaki,1494961457729089539,1427321831640518661,StandWithAfghanistanWomen,2022-02-19 09:06:01+00:00,RT @JoyceBruns: #StandWithAfghanistanWomen 🇦🇫 @newtgingrich @SenMikeLee @mikepompeo @dagenmcdowell @SandraSmithFox @kayleighmcenany @PressS…,0,0,2,0.0
#JenPsaki,1494940459885633537,57350997,JenPsaki,2022-02-19 07:42:34+00:00,"@INVESTMENTSHULK Fire Crotch Lying Piece of Shit : #JenPsaki (I have 11+ nieces and nephews, I can only imagine what type of WITCH BITCH you must be…kids frightened of you…",0,0,0,-0.1
#JenPsaki,1495037912110534659,963484414331228160,JenPsaki Communist,2022-02-19 14:09:49+00:00,"#JenPsaki just like a books cover it shows you what's inside, a #Communist. https://t.co/7TFW92mxVK",1,0,0,0.0
#JenPsaki,1494584485018546207,1377965149,psaki jenpsaki DeSantis,2022-02-18 08:08:03+00:00,Psaki: DeSantis 😜🤪 #psaki #jenpsaki #DeSantis https://t.co/jM8PIc2Cqy via @YouTube,0,0,0,0.0
#Psaki,1494530074225303552,1128067335913451525,psaki psakidodge jenpsaki,2022-02-18 04:31:51+00:00,"These will never get old 😂

#psaki #psakidodge #jenpsaki https://t.co/wwRp0QotR2",0,0,0,0.1
#Psaki,1494788866276040706,1211039558130778112,Psaki,2022-02-18 21:40:12+00:00,"Queen of lies #Psaki 
@PressSec https://t.co/4wDwA82azR",0,0,0,0.0
#JenPsaki,1495965633867317248,181491054,WhiteHouse JenPsaki JoeBiden Russia,2022-02-22 03:36:15+00:00,#WhiteHouse press secretary #JenPsaki has said that US President #JoeBiden will soon sign an executive order banning Americans from doing business in the two Ukrainian regions that #Russia has recognised as independent states. https://t.co/FDGzx1bzQs,0,0,1,0.0
#JenPsaki,1494454759767437313,11765962,JoeBiden SFGate JenPsaki,2022-02-17 23:32:35+00:00,"#JoeBiden is a lousy president. A liberal #SFGate columnist can't sit on the truth anymore. And he doesn't love #JenPsaki either.
 https://t.co/jYPtpdXmOK via @SFGate",0,0,0,0.0
#Psaki,1494770688137248770,30251006,witch psaki,2022-02-18 20:27:58+00:00,JP in her”witch” outfit. @PressSec @jrpsaki #witch #psaki @cnn @foxnews https://t.co/CfScUFvZZR,0,1,0,0.0
#JenPsaki,1495893692405665795,17985482,Russia Ukraine JenPsaki,2022-02-21 22:50:23+00:00,"""To be clear: these measures are separate from and would be in addition to the swift and severe economic measures we have been preparing in coordination with Allies and partners should #Russia further invade #Ukraine."" #JenPsaki
https://t.co/wdgI6XHikX",1,0,0,0.1
#JenPsaki,1495739763239886858,501245492,doortodoor,2022-02-21 12:38:43+00:00,"RT @The_RachelMaria: My ""DEMOCRATIC DAMES"" series. Find more unstifled conservative comedy at https://t.co/L3wKDjxS6B
#doortodoor #stimulus…",0,0,110,0.5
#Psaki,1496294789213528071,785524930112663553,Psaki PsakiBURN,2022-02-23 01:24:12+00:00,"RT @mog7546: #Psaki Calls Out Traitor Trump For Putin Praise

#PsakiBURN:  “we don’t take advice from Putin supporting traitors even if the…",0,0,21,0.25
#Psaki,1496300943293440002,32475184,Psaki PsakiBURN,2022-02-23 01:48:39+00:00,"RT @mog7546: #Psaki Calls Out Traitor Trump For Putin Praise

#PsakiBURN:  “we don’t take advice from Putin supporting traitors even if the…",0,0,21,0.25
#JenPsaki,1495655405594324994,845695778127593472,BeyazSaray JenPsaki VladimirPutin JoeBiden UnitedStates RusyaUkraynaKrizi Russia Ukraine gundem sondakika TheWhiteHouse,2022-02-21 07:03:31+00:00,"Beyaz Saray: Biden, işgal olmaması durumunda Putin’le buluşmayı kabul etti
https://t.co/quY2NeMwHE #BeyazSaray #JenPsaki #VladimirPutin #JoeBiden #UnitedStates #RusyaUkraynaKrizi #Russia #Ukraine #gundem #sondakika #TheWhiteHouse @PressSec @POTUS @KremlinRussia_E @KremlinRussia",0,0,0,0.0
#Psaki,1494682014699581440,711590141584936960,crackpipes CracKPipeBiden Psaki,2022-02-18 14:35:36+00:00,RT @DomainsbyDrew: Safety first 🤣 #crackpipes #CracKPipeBiden #Psaki https://t.co/Ux0H2wj8wW,0,0,227,0.25
#JenPsaki,1495906209022492672,1197985456719310849,JenPsaki,2022-02-21 23:40:07+00:00,"RT @chasbottom: ""Well, if it's just a ""minor invasion"" that's OK."" Right @PressSec #JenPsaki?",0,0,2,0.2452380952380952
#Psaki,1494722641692921863,1123641386,Biden Psaki russianinvasion Ukrainian,2022-02-18 17:17:03+00:00,"@AP What diplomacy is #Biden referring to? Last couple of weeks all he talks about is, as #Psaki phrased it, an “inevitable #russianinvasion”. Even #Ukrainian intelligence has stated there is no threat of a Russian invasion. https://t.co/paIpFKxRpt",0,0,0,0.0
#JenPsaki,1494556658885972001,833497590356402176,Ukraine Russia JenPsaki Fauci BidenCrimeFamily HunterBiden Pelosi RINO,2022-02-18 06:17:29+00:00,RT @KimFish1975: Every Democrat ever. Nothing to see here. #Ukraine #Russia #JenPsaki #Fauci #BidenCrimeFamily #HunterBiden #Pelosi #RINO h…,0,0,8,0.0
#JenPsaki,1495941017446633477,1414260941995249664,JenPsaki,2022-02-22 01:58:26+00:00,@PressSec well well well! #JenPsaki wat a Ho????? https://t.co/GC2fGB74Pa,0,0,0,0.0
#Psaki,1494861655204941829,1275186652139356166,Ukraine WhiteHouse Psaki DNC dnc,2022-02-19 02:29:26+00:00,"@DailyCaller Get back to us once it’s verified, without speculation. #Ukraine #WhiteHouse #Psaki #DNC #dnc",0,0,0,0.0
#JenPsaki,1494735451864899591,1421836351285219329,BidenIsAFailure Blinken JenPsaki Ukrainian,2022-02-18 18:07:57+00:00,"@StateDept @SecBlinken Biden's arms help for Taliban $80 Billion.  
Biden's help for Ukraine $650 million.
#BidenIsAFailure #Blinken #JenPsaki #Ukrainian",0,0,0,0.0
#JenPsaki,1495057482225315840,14513611,Ukraine Fox JaquiHeinrich JenPsaki PsakiBomb CLTV,2022-02-19 15:27:35+00:00,"Heinrich, as usual, is way off base in her insulting questions about Biden's policy towards Ukraine. #Ukraine #Fox #JaquiHeinrich #JenPsaki #PsakiBomb Watch now on #CLTV https://t.co/3ytsTdE10L",19,4,8,-0.6833333333333332
#JenPsaki,1494860273097846786,885581376,StandWithAfghanistanWomen JenPsaki,2022-02-19 02:23:56+00:00,#StandWithAfghanistanWomen 🇦🇫 @newtgingrich @SenMikeLee @mikepompeo @dagenmcdowell @SandraSmithFox @kayleighmcenany @PressSec #JenPsaki @@RandPaul @WashTimes @nypost @WSJ @BBC @BBC @PBS @SkyNews @SkyNewsAust @JesseJensenWA @task_force_argo @TForcePineapple @AfghanMissionUN @AP https://t.co/gap82SUHrk,7,0,2,0.0
#JenPsaki,1494861837774594051,1441429411249672197,StandWithAfghanistanWomen,2022-02-19 02:30:09+00:00,RT @JoyceBruns: #StandWithAfghanistanWomen 🇦🇫 @newtgingrich @SenMikeLee @mikepompeo @dagenmcdowell @SandraSmithFox @kayleighmcenany @PressS…,0,0,2,0.0
#JenPsaki,1495058546064564231,1495014393033203712,JoeBiden POTUS JenPsaki NancyPelosi AOC ChuckSchumer FBI CIA NSA,2022-02-19 15:31:48+00:00,#JoeBiden #POTUS #JenPsaki #NancyPelosi #AOC #ChuckSchumer #FBI #CIA #NSA https://t.co/YGjDdBrPIr,0,0,0,0.0
#JenPsaki,1494727354337435654,602951862,JenPsaki,2022-02-18 17:35:46+00:00,"@thehill @PressSec Hay @PressSec #JenPsaki  just another day telling lies huh?

https://t.co/VI2KhVoR8r",1,0,1,0.0
#JenPsaki,1494557504801411073,1156675119382581248,Ukraine Russia JenPsaki Fauci BidenCrimeFamily HunterBiden Pelosi RINO,2022-02-18 06:20:51+00:00,RT @KimFish1975: Every Democrat ever. Nothing to see here. #Ukraine #Russia #JenPsaki #Fauci #BidenCrimeFamily #HunterBiden #Pelosi #RINO h…,0,0,8,0.0
#Psaki,1494826132637687811,2578874971,Psaki,2022-02-19 00:08:17+00:00,#Psaki occasionally flirts with the truth but isn't interested in cultivating a serious relationship with it. https://t.co/FwWJdI5A6h,0,0,0,-0.0277777777777777
#JenPsaki,1495940483742576641,141584822,WhiteHouse JenPsaki JoeBiden Russia,2022-02-22 01:56:19+00:00,#WhiteHouse press secretary #JenPsaki has said that US President #JoeBiden will soon sign an executive order banning Americans from doing business in the two Ukrainian regions that #Russia has recognised as independent states. https://t.co/J7jjslqebG,3,1,2,0.0
#Psaki,1494722344375533575,1123641386,Biden Psaki russianinvasion Ukrainian,2022-02-18 17:15:52+00:00,"@ABC What diplomacy is #Biden referring to? Last couple of weeks all he talks about is, as #Psaki phrased it, an “inevitable #russianinvasion”. Even #Ukrainian intelligence has stated there is no threat of a Russian invasion. https://t.co/paIpFKxRpt",0,0,0,0.0
#JenPsaki,1495904802672418822,1429918743279415299,JenPsaki جين_بساكي,2022-02-21 23:34:32+00:00,"وقالت المتحدثة باسم البيت الأبيض ""#JenPsaki"" (#جين_بساكي) في بيان، إن الأمر التنفيذي ""سيخول أيضا سلطة فرض عقوبات على أي شخص يتبين أنه يعمل في هاتين المنطقتين من أوكرانيا"".",0,1,0,0.0
#Psaki,1494680146808389634,4182380774,crackpipes CracKPipeBiden Psaki,2022-02-18 14:28:11+00:00,RT @DomainsbyDrew: Safety first 🤣 #crackpipes #CracKPipeBiden #Psaki https://t.co/Ux0H2wj8wW,0,0,227,0.25
#JenPsaki,1495660696268427266,1409560372424622082,psaki russia ucraina casabianca jenpsaki,2022-02-21 07:24:32+00:00,"RT @MediasetTgcom24: Ucraina, Casa Bianca: ""Mosca continua preparativi per l'invasione""  #psaki #russia #ucraina #casabianca #jenpsaki http…",0,0,10,0.0
#Psaki,1496298688901177350,253106377,Psaki PsakiBURN,2022-02-23 01:39:41+00:00,"RT @mog7546: #Psaki Calls Out Traitor Trump For Putin Praise

#PsakiBURN:  “we don’t take advice from Putin supporting traitors even if the…",0,0,21,0.25
#Psaki,1496301157442064386,1271852329978023943,Psaki GOPSucks GOPBetrayedAmerica,2022-02-23 01:49:30+00:00,"RT @BentcatTx: #Psaki
#GOPSucks
#GOPBetrayedAmerica",0,0,1,0.0
#Psaki,1496271266461933572,26028712,Psaki TrumpIsATraitor TrumpPraisesPutin TrumpIsPutinPuppet PutinsWar,2022-02-22 23:50:43+00:00,"Psaki on Trump praising Putin's moves into Ukraine: ""Well, as a matter of policy, we try not to take advice from anyone who praises President Putin."" #Psaki #TrumpIsATraitor #TrumpPraisesPutin #TrumpIsPutinPuppet #PutinsWar https://t.co/uaJHem4LVM",0,0,0,0.0
#JenPsaki,1496300117816655876,4380150262,TFG JenPsaki,2022-02-23 01:45:22+00:00,Oh Jen. Me thinks you weren’t hard enough on #TFG. But still. Nice job #JenPsaki https://t.co/eaSipXKrh6,0,1,0,0.1027777777777777
#JenPsaki,1495969611128479747,1389699382686240771,EEUU FoxNews PeterDoocy,2022-02-22 03:52:03+00:00,"RT @Ney8a: 🔔Un día después de que el presidente de #EEUU🇺🇸 llamara al corresponsal de #FoxNews, #PeterDoocy, “estúpido hijo de p***a”, la s…",0,0,8,0.0
#JenPsaki,1495946027488407555,1006144069662371840,WhiteHouse JenPsaki JoeBiden,2022-02-22 02:18:20+00:00,RT @ians_india: #WhiteHouse press secretary #JenPsaki has said that US President #JoeBiden will soon sign an executive order banning Americ…,0,0,2,0.0
#Psaki,1494797848587780097,1275186652139356166,JoeBiden WhiteHouse Psaki DNC UkraineConflict,2022-02-18 22:15:53+00:00,@KamVTV Anything to distract from his failures here. #JoeBiden #WhiteHouse #Psaki #DNC #UkraineConflict,0,0,0,0.0
#JenPsaki,1494536743638339584,328161663,JenPsaki,2022-02-18 04:58:21+00:00,@Millie__Weaver the #JenPsaki of Canada,0,0,0,0.0
#JenPsaki,1495915745649246208,378401999,JenPsaki,2022-02-22 00:18:01+00:00,"@katz_mum I am hoping #JenPsaki does more updates.  I don't want to read anonymous quotes from "" Senior Administration officials"". It's too stressful.",1,1,0,0.5
#Psaki,1494722064745476099,1123641386,Biden Psaki russianinvasion Ukrainian,2022-02-18 17:14:45+00:00,"@kaitlancollins What diplomacy is #Biden referring to? Last couple of weeks all he talks about is, as #Psaki phrased it, an “inevitable #russianinvasion”. Even #Ukrainian intelligence has stated there is no threat of a Russian invasion. https://t.co/paIpFKxRpt",0,0,0,0.0
#Psaki,1496304663909576706,11765962,Psaki,2022-02-23 02:03:26+00:00,@thehill I missed the episode where #Psaki spunkiness  perked up the doddering President.,0,0,0,0.0
#JenPsaki,1495163744242089984,168705627,JenPsaki BRISTLER PsakiBristleVariant BristleQueen,2022-02-19 22:29:50+00:00,"According To @Mediaite, @PressSec #JenPsaki Is Quite The #BRISTLER... Also @PDoocy is suspected of contracting the #PsakiBristleVariant

#BristleQueen 

https://t.co/tHIJduFOfz https://t.co/C2qA0odCaG",0,0,0,0.0
#JenPsaki,1494938782851813376,57350997,JenPsaki,2022-02-19 07:35:55+00:00,@INVESTMENTSHULK Does the moist inserted of #JenPsaki see this!,0,0,0,0.0
#JenPsaki,1495060140655058945,2730346317,Fox JacquiHeinrich JenPsaki,2022-02-19 15:38:09+00:00,"RT @crooksandliars: Instead of being thoroughly unprepared, this time Jacqui Heinrich was simply vicious. #Fox #JacquiHeinrich #JenPsaki #P…",0,0,13,-1.0
#JenPsaki,1495059858982420485,1317330399652139010,Fox JacquiHeinrich JenPsaki,2022-02-19 15:37:01+00:00,"RT @crooksandliars: Instead of being thoroughly unprepared, this time Jacqui Heinrich was simply vicious. #Fox #JacquiHeinrich #JenPsaki #P…",0,0,13,-1.0
#JenPsaki,1494870963405705220,1440509299386564618,JenPsaki TRUTH FactsNotFeelings FactCheck FactChecker,2022-02-19 03:06:25+00:00,"@Robert57546764 @BorelliBooks @nathaliejacoby1 That will actually happen before @PressSec #JenPsaki ever tells a #TRUTH!  

#FactsNotFeelings #FactCheck #FactChecker",0,0,0,0.0
#JenPsaki,1495155884095258626,74945157,JenPsaki JenPsaki,2022-02-19 21:58:36+00:00,"RT @CDNnow: White House Press Briefing with #JenPsaki – 2/18/22: by R. Mitchell -  

White House Press Secretary #JenPsaki holds a briefing…",0,0,1,0.0
#Psaki,1496308139573972993,1929624919,Psaki PsakiBURN,2022-02-23 02:17:15+00:00,"RT @mog7546: #Psaki Calls Out Traitor Trump For Putin Praise

#PsakiBURN:  “we don’t take advice from Putin supporting traitors even if the…",0,0,21,0.25
#Psaki,1494722305578221572,1123641386,Biden Psaki russianinvasion Ukrainian,2022-02-18 17:15:42+00:00,"@PhilipWegmann What diplomacy is #Biden referring to? Last couple of weeks all he talks about is, as #Psaki phrased it, an “inevitable #russianinvasion”. Even #Ukrainian intelligence has stated there is no threat of a Russian invasion. https://t.co/paIpFKxRpt",0,0,0,0.0
#JenPsaki,1495926015985602561,1381620960986533895,Ukraine Russia Putin JenPsaki,2022-02-22 00:58:49+00:00,"“This one time at band camp” —Jen Psaki
The American Pie girl is all grown up! 

#Ukraine #Russia #Putin #JenPsaki 😹😹😹 https://t.co/Ji91Lx8INK https://t.co/i7t0IjWwFx",0,0,0,0.0
#Psaki,1494822439284580357,15478400,Psaki,2022-02-18 23:53:36+00:00,#Psaki https://t.co/cIj2rtEw3A,0,0,0,0.0
#JenPsaki,1495952555469418497,1203153399266459649,WhiteHouse JenPsaki JoeBiden,2022-02-22 02:44:17+00:00,RT @ians_india: #WhiteHouse press secretary #JenPsaki has said that US President #JoeBiden will soon sign an executive order banning Americ…,0,0,2,0.0
#JenPsaki,1494530074225303552,1128067335913451525,psaki psakidodge jenpsaki,2022-02-18 04:31:51+00:00,"These will never get old 😂

#psaki #psakidodge #jenpsaki https://t.co/wwRp0QotR2",0,0,0,0.1
#JenPsaki,1495979189824073729,1413001204804636677,JenPsaki,2022-02-22 04:30:07+00:00,"#JenPsaki
👑☝️ 💯 @jrpsaki @SenWarren
@BlackVotersMtr @TheDemocrats 
@texasdemocrats @DrDenaGrayson @TheDemCoalition @PressSec @POTUS  @BernieSanders @TeamPelosi @democracynow @Amy_Siskind @amyklobuchar  @GeorgiaDemocrat @CREWcrew
@RonWyden @TIME @CBSNews @guardian @DailyMail https://t.co/dAbfIXNt30",0,0,0,0.0
#JenPsaki,1496299442038792195,1356506763999076356,Russia JenPsaki UkraineCrisis TheRealTalkin,2022-02-23 01:42:41+00:00,"US | The door to diplomacy still remains open. We're never going to completely closed the door to diplomacy. Diplomacy can’t succeed unless #Russia changes course: White House Press Secy #JenPsaki

#UkraineCrisis
#TheRealTalkin (ANJ)https://t.co/QaV9M3BV13",0,0,0,-0.0333333333333333
#Psaki,1496272449620615174,1041811045910814721,Psaki GOPSucks GOPBetrayedAmerica,2022-02-22 23:55:26+00:00,"#Psaki
#GOPSucks
#GOPBetrayedAmerica https://t.co/pEo9IrdwyU",3,1,1,0.0
